date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:02	694583/694583	---M--	200	added ('OK')	image/svg+xml	etag:%22a9937-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-brands-400.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-brands-400.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:02	13560/13560	---M--	200	added ('OK')	font/woff2	etag:%2234f8-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.woff2	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.woff2	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:03	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.woff	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:03	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.ttf	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:03	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-regular-400.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:04	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900d41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:04	186728/186728	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d968-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.eot	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:04	96256/96256	---M--	200	added ('OK')	font/woff	etag:%2217800-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.woff	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:05	74276/74276	---M--	200	added ('OK')	font/woff2	etag:%2212224-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.woff2	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.woff2	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:05	186444/186444	---M--	200	added ('OK')	font/ttf	etag:%222d84c-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.ttf	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:05	112650/112650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b80a-5d5bf41120aaf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/ionicons.eot?v=4.5.10-1	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/ioniconsde33.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	50556/50556	---M--	200	added ('OK')	font/woff2	etag:%22c57c-5d5bf41121a4f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/ionicons.woff2?v=4.5.10-1	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/ioniconsde33.woff2	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	65908/65908	---M--	200	added ('OK')	font/woff	etag:%2210174-5d5bf41121a4f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/ionicons.woff?v=4.5.10-1	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/ioniconsde33.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	816926/816926	---M--	200	added ('OK')	image/svg+xml	etag:%22c771e-5d5bf4111fb0f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/fa-solid-900.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	112472/112472	---M--	200	added ('OK')	font/ttf	etag:%221b758-5d5bf41121a4f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/ionicons.ttf?v=4.5.10-1	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/ioniconsde33.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5d5bf4112a6ee%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/themify.eot?-fvbane	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/themify9f24.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:06	312749/312749	---M--	200	added ('OK')	image/svg+xml	etag:%224c5ad-5d5bf41120aaf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/ionicons.svg?v=4.5.10-1	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/ioniconsde33.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:07	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5d5bf4112a6ee%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/themify.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/themifyd41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:07	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5d5bf4112b68e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/themify.woff?-fvbane	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/themify9f24.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:07	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-5d5bf4112a6ee%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/themify.ttf?-fvbane	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/themify9f24.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:08	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.eot?-i3a2kk	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:08	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5d5bf4112a6ee%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/themify.svg?-fvbane	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/themify9f24.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:08	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Iconsd41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:08	53368/53368	---M--	200	added ('OK')	font/ttf	etag:%22d078-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:08	26384/26384	---M--	200	added ('OK')	font/woff2	etag:%226710-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.woff2	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:09	53444/53444	---M--	200	added ('OK')	font/woff	etag:%22d0c4-5d5bf4111eb6f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:09	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%2230374-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons.svg?-i3a2kk	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Simple-Line-Icons4c82.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:09	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:09	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:10	44720/44720	---M--	200	added ('OK')	font/woff2	etag:%22aeb0-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff2	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff2	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:10	56468/56468	---M--	200	added ('OK')	font/woff	etag:%22dc94-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:10	99564/99564	---M--	200	added ('OK')	font/ttf	etag:%22184ec-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.ttf	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:11	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/weathericons-regular-webfont.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:11	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5d5bf4112b68e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.eot	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:11	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5d5bf4112b68e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/typiconsd41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:11	59872/59872	---M--	200	added ('OK')	font/woff	etag:%22e9e0-5d5bf4112c62e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.woff	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:11	99920/99920	---M--	200	added ('OK')	font/ttf	etag:%2218650-5d5bf4112b68e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.ttf	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:12	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-5d5bf4112b68e%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.svg	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/typicons.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:12	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5d5bf4111cc2f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:12	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e538-5d5bf4111cc2f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroke.eot?	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:12	58556/58556	---M--	200	added ('OK')	font/woff	etag:%22e4bc-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.woff	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:13	58480/58480	---M--	200	added ('OK')	font/ttf	etag:%22e470-5d5bf4111dbcf%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:13	164020/164020	---M--	200	added ('OK')	image/svg+xml	etag:%22280b4-5d5bf4111cc2f%22	https://coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/fonts/Pe-icon-7-strokebb1d.svg	(from https://coderthemes.com/simple/layouts/vertical/assets/css/icons.min.css)
15:01:13	13296/13296	---M-Z	200	added ('OK')	text/css	etag:%2233f0-5d5bf411304ae-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.css	(from https://coderthemes.com/simple/layouts/vertical/components-range-slider.html)
15:01:14	41127/41127	---M-Z	200	added ('OK')	application/javascript	etag:%22a0a7-5d5bf411304ae-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.min.js	(from https://coderthemes.com/simple/layouts/vertical/components-range-slider.html)
15:01:14	1350/1350	---M-Z	200	added ('OK')	application/javascript	etag:%22546-5d5bf4112e56e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/js/pages/range-sliders.init.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/js/pages/range-sliders.init.js	(from https://coderthemes.com/simple/layouts/vertical/components-range-slider.html)
15:01:14	24621/24621	---M-Z	200	added ('OK')	text/css	etag:%22602d-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	(from https://coderthemes.com/simple/layouts/vertical/components-alerts.html)
15:01:15	38904/38904	---M-Z	200	added ('OK')	application/javascript	etag:%2297f8-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	(from https://coderthemes.com/simple/layouts/vertical/components-alerts.html)
15:01:15	4751/4751	---M-Z	200	added ('OK')	application/javascript	etag:%22128f-5d5bf4112e56e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/js/pages/sweet-alerts.init.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/js/pages/sweet-alerts.init.js	(from https://coderthemes.com/simple/layouts/vertical/components-alerts.html)
15:01:18	1359/1359	---M-Z	200	added ('OK')	text/css	etag:%2254f-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:19	682/682	---M-Z	200	added ('OK')	text/css	etag:%222aa-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/switchery/switchery.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/switchery/switchery.min.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:19	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/select2/select2.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/select2/select2.min.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:19	3137/3137	---M-Z	200	added ('OK')	text/css	etag:%22c41-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:19	3034/3034	---M-Z	200	added ('OK')	text/css	etag:%22bda-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:20	9505/9505	---M-Z	200	added ('OK')	text/css	etag:%222521-5d5bf4112e56e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:20	17190/17190	---M-Z	200	added ('OK')	text/css	etag:%224326-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:20	7659/7659	---M-Z	200	added ('OK')	text/css	etag:%221deb-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:21	18647/18647	---M-Z	200	added ('OK')	text/css	etag:%2248d7-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/summernote/summernote-bs4.css	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/summernote/summernote-bs4.css	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:21	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5d5bf411323ee-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/moment/moment.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/moment/moment.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:22	9456/9456	---M-Z	200	added ('OK')	application/javascript	etag:%2224f0-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:22	24614/24614	---M-Z	200	added ('OK')	application/javascript	etag:%226026-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/switchery/switchery.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/switchery/switchery.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:23	70286/70286	---M-Z	200	added ('OK')	application/javascript	etag:%221128e-5d5bf411352cd-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/select2/select2.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/select2/select2.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:23	42627/42627	---M-Z	200	added ('OK')	application/javascript	etag:%22a683-5d5bf411323ee-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:23	8110/8110	---M-Z	200	added ('OK')	application/javascript	etag:%221fae-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-filestyle2/bootstrap-filestyle.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-filestyle2/bootstrap-filestyle.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
15:01:23	18685/18685	---M-Z	200	added ('OK')	application/javascript	etag:%2248fd-5d5bf4112f50e-gzip%22	https://coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	C:/Users/Qusai%20sn/Desktop/new%20master%20piece/admin/admin/coderthemes.com/simple/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	(from https://coderthemes.com/simple/layouts/vertical/forms-advanced.html)
